Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Number of poor at $1.90 a day (2011 PPP) (millions),SI.POV.NOP1,Middle East & North Africa,MEA,10.5,9.9,10,13.2,10.4,9.7,9.2,9.2,9,8.2,6.9,8,8.1,8.1,9.8,13.8,19.1,24,28,..
Number of poor at $1.90 a day (2011 PPP) (millions),SI.POV.NOP1,Middle income,MIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Number of poor at $1.90 a day (2011 PPP) (millions),SI.POV.NOP1,South Asia,SAS,..,..,574,571.4,559.2,529.8,520.9,499.3,486.6,476.8,425.2,347.9,322.8,291.4,262.4,..,..,..,..,..
Number of poor at $1.90 a day (2011 PPP) (millions),SI.POV.NOP1,Sub-Saharan Africa,SSF,392.1,392.7,395.1,406.2,395.2,394.4,396.4,400.1,403.4,413.2,412.6,404.2,400.8,407.8,407.9,416.4,426.8,430.8,433.4,..
Number of poor at $1.90 a day (2011 PPP) (millions),SI.POV.NOP1,Upper middle income,UMC,625.5,591.8,528.1,482.5,419.8,348.2,335.7,302,286.1,256.1,223.1,170.9,146.2,76.1,67.1,55.6,52.4,48.8,44.8,..
Number of poor at $1.90 a day (2011 PPP) (millions),SI.POV.NOP1,World,WLD,1695,1666.2,1613.9,1567.7,1471.4,1362.9,1337.4,1274.3,1243.1,1206.1,1108.9,969.1,911.4,812.6,773.8,741.4,716.9,689.1,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Afghanistan,AFG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Albania,ALB,..,..,0.3,..,..,0.1,..,..,0.1,..,..,..,0.2,..,0.2,0.1,0.1,0.2,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Algeria,DZA,..,..,..,..,..,..,..,..,..,..,..,0.2,..,..,..,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Angola,AGO,16.4,..,..,..,..,..,..,..,11.6,..,..,..,..,..,..,..,..,..,23.9,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Argentina,ARG,3.3,5.5,6.8,3.2,2.2,1.7,1.6,1.4,1.3,1.3,1.1,0.4,0.4,0.4,0.4,..,0.4,0.3,0.5,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Armenia,ARM,..,3.1,2.2,1.2,1.3,0.6,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.1,0.2,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Australia,AUS,..,0.6,..,0.8,0.4,..,..,..,0.3,..,0.3,..,..,..,0.4,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Austria,AUT,0,..,..,0.3,0.1,0.1,0,0.3,0.2,0.5,0.4,0.3,0.4,0.2,0.1,0.6,0.6,0.2,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Azerbaijan,AZE,..,0.4,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Bangladesh,BGD,7.8,..,..,..,..,5,..,..,..,..,3.5,..,..,..,..,..,2.7,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Belarus,BLR,1.8,0.7,0.5,0.4,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Belgium,BEL,0.3,..,..,0.2,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Belize,BLZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Benin,BEN,..,..,..,16.3,..,..,..,..,..,..,..,19.1,..,..,..,22.4,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Bhutan,BTN,..,..,..,3.3,..,..,..,1.6,..,..,..,..,0.4,..,..,..,..,0.2,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Bolivia,BOL,17.5,12.3,13.3,..,6,9.9,8,5.9,5,5,..,3,3.9,3.1,2.5,2.8,2.9,2.4,1.7,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Bosnia and Herzegovina,BIH,..,0.1,..,..,0.1,..,..,0,..,..,..,0,..,..,..,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Botswana,BWA,..,..,10.7,..,..,..,..,..,..,5.3,..,..,..,..,..,3.9,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Brazil,BRA,..,4.6,3.8,4.3,3.6,3.1,2.7,2.8,2.2,2.1,..,1.9,1.4,1,0.9,1.1,1.4,1.6,1.6,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Bulgaria,BGR,..,..,..,..,..,..,2.7,0.7,0.4,0.3,0.7,1,0.8,0.7,0.5,1.4,0.7,0.4,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Burkina Faso,BFA,..,..,..,23.8,..,..,..,..,..,20.1,..,..,..,..,11.2,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Burundi,BDI,..,..,..,..,..,..,33.7,..,..,..,..,..,..,31.1,..,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Cabo Verde,CPV,..,4.7,..,..,..,..,..,1.9,..,..,..,..,..,..,..,0.7,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Cambodia,KHM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Cameroon,CMR,..,7,..,..,..,..,..,9.4,..,..,..,..,..,..,8.4,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Canada,CAN,0.1,..,..,..,0.1,..,..,0.1,..,..,0.1,..,..,0.1,..,..,..,0.1,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Central African Republic,CAF,..,..,..,30,..,..,..,..,32.8,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Chad,TCD,..,..,..,26.6,..,..,..,..,..,..,..,15.2,..,..,..,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Chile,CHL,1.8,..,..,1.7,..,..,0.5,..,..,0.5,..,0.2,..,0.2,..,0.1,..,0.2,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,China,CHN,..,..,10.1,..,..,4.9,..,..,3.9,..,2.7,1.8,1.4,0.4,0.3,0.2,0.1,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Colombia,COL,11.1,10.3,5.5,4.6,3.7,3.4,..,..,4.4,3.5,2.9,2.4,2.4,2.2,2,1.8,1.8,1.6,1.7,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Comoros,COM,..,..,..,..,4.3,..,..,..,..,..,..,..,..,..,6.8,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,"Congo, Dem. Rep.",COD,..,..,..,..,64.1,..,..,..,..,..,..,..,39.3,..,..,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,"Congo, Rep.",COG,..,..,..,..,..,22.9,..,..,..,..,..,15.4,..,..,..,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Costa Rica,CRI,3.3,2.2,2.2,2,1.8,1.1,1.3,0.7,0.9,1.1,0.7,0.7,0.6,0.6,0.6,0.6,0.5,0.4,0.6,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Cote d'Ivoire,CIV,..,..,7.7,..,..,..,..,..,11,..,..,..,..,..,..,9.8,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Croatia,HRV,..,..,..,..,..,..,..,..,..,0.7,0.9,0.4,0.5,0.5,0.6,0.4,0.3,0.3,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Cyprus,CYP,..,..,..,..,0.1,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Czech Republic,CZE,..,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Denmark,DNK,0,..,..,0.2,0.2,0.1,0,0,0.1,0.1,0,0,0,0.3,0.1,0.1,0.2,0.1,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Djibouti,DJI,..,..,5.9,..,..,..,..,..,..,..,..,..,7.8,7.4,..,..,..,5.6,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Dominican Republic,DOM,1.8,1.1,1.9,2.2,2.7,1.7,1.2,1.2,1,0.8,0.6,0.7,0.7,0.5,0.5,0.5,0.5,0.3,0.1,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Ecuador,ECU,11.7,..,..,5.6,6.2,4.5,2.8,3.2,2.9,2.6,1.9,1.8,1.5,1,0.8,1.2,1.3,1.1,1,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,"Egypt, Arab Rep.",EGY,..,..,..,..,0.8,..,..,..,0.7,..,0.3,..,0.2,..,..,0.2,..,0.6,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,El Salvador,SLV,5.2,6.1,6.3,7.7,4.9,4.1,2,1.1,1.8,1.8,1.5,1.1,1,0.8,0.7,0.4,0.5,0.4,0.3,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Estonia,EST,..,..,..,1.2,0.5,0.3,0.4,0.3,0.2,0.2,0.4,0.5,0.4,0.6,0.5,0.4,0.3,0.2,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Eswatini,SWZ,18,..,..,..,..,..,..,..,..,17,..,..,..,..,..,..,9.8,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Ethiopia,ETH,..,..,..,..,9.4,..,..,..,..,..,9.7,..,..,..,..,9.4,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Fiji,FJI,..,..,0.4,..,..,..,..,..,0.2,..,..,..,..,0.1,..,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Finland,FIN,0,..,..,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0.1,0,0.1,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,France,FRA,0,..,..,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Gabon,GAB,..,..,..,..,..,1.8,..,..,..,..,..,..,..,..,..,..,..,0.8,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,"Gambia, The",GMB,..,..,..,17.9,..,..,..,..,..,..,7.6,..,..,..,..,2.3,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Georgia,GEO,6.9,6.5,3,3.2,3.1,3.2,3.1,3.4,2.9,3,3.6,3.6,2.4,1.6,1.2,0.9,0.9,1.2,1.2,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Germany,DEU,0,0,0,0,0,0,0,0,0.1,0,0,0,..,0,..,0,0,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Ghana,GHA,..,..,..,..,..,8,..,..,..,..,..,..,3.4,..,..,..,4.6,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Greece,GRC,0.4,..,..,0.4,0.5,0.2,0.3,0.4,0.3,0.5,0.7,0.9,0.6,0.3,0.8,0.8,0.6,0.4,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Guatemala,GTM,3.3,..,..,..,..,..,3.8,..,..,..,..,..,..,..,2.6,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Guinea,GIN,..,..,26.9,..,..,..,..,24.1,..,..,..,..,10.6,..,..,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Guinea-Bissau,GNB,..,..,20.1,..,..,..,..,..,..,..,32,..,..,..,..,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Guyana,GUY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Haiti,HTI,..,..,..,..,..,..,..,..,..,..,..,..,8,..,..,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Honduras,HND,..,9.2,10.3,12.9,12.3,13.3,10.8,6.7,6.8,4.9,5.5,7.2,8.3,6.8,5.6,5.8,7.5,6.9,6.8,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Hungary,HUN,..,..,..,..,0.1,0.3,0.1,0,0,0,0,0,0.2,0,0.4,0.3,0.7,0.3,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Iceland,ISL,..,..,..,0,0.1,0,0.1,0,0,0.1,0.1,0.1,0,0,0,0,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,India,IND,..,..,..,..,9.8,..,..,..,..,7.5,..,4.6,..,..,..,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Indonesia,IDN,7.7,6.4,3.3,3.5,4.4,3.5,5.4,3.9,3.6,2.9,2.3,1.8,1.4,1.1,0.9,0.9,0.8,0.6,0.5,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,"Iran, Islamic Rep.",IRN,..,..,..,..,..,0.1,0.1,..,..,0.3,..,..,..,0,0.1,0.1,0.1,0.1,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Iraq,IRQ,..,..,..,..,..,..,0.2,..,..,..,..,..,0.3,..,..,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Ireland,IRL,0,..,..,0.1,0,0,0.1,0,0.1,0.4,0.3,0.4,0.1,0.5,0.3,0.3,0.1,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Israel,ISR,..,0,..,..,..,0.3,..,0.2,..,..,0.1,..,0.3,..,0.2,..,0,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Italy,ITA,1.1,..,..,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.9,0.9,0.8,1.1,0.9,1.4,1.2,1.1,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Jamaica,JAM,..,..,0.7,..,0.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Japan,JPN,..,..,..,..,..,..,..,..,0.2,..,0,..,..,0.2,..,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Jordan,JOR,..,..,0.1,..,..,..,0,..,0,..,0,..,..,..,..,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Kazakhstan,KAZ,..,2.2,1.1,0.7,0.3,1.3,0.1,0,0,0,0,0,0,0,0,0,0,0,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Kenya,KEN,..,..,..,..,..,16.4,..,..,..,..,..,..,..,..,..,11.7,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Kiribati,KIR,..,..,..,..,..,..,3.3,..,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,"Korea, Rep.",KOR,..,..,..,..,..,..,0.2,..,0.2,..,0.2,..,0.1,..,..,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Kosovo,XKX,..,..,..,0.2,..,0.8,0.5,..,..,0.5,0.4,0.2,0.1,0.1,0.2,0.1,0.1,0.2,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Kyrgyz Republic,KGZ,9.2,7.4,6.9,4.7,2.1,2.2,1.3,1.5,0.5,0.2,0.9,0.1,0.6,0.3,0.2,0.3,0.2,0.2,0.1,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Lao PDR,LAO,..,..,7.4,..,..,..,..,5.8,..,..,..,..,4.9,..,..,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Latvia,LVA,..,..,..,..,1.2,1.2,0.8,0.3,0.5,0.9,0.7,0.5,0.5,0.6,0.4,0.4,0.3,0.3,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Lebanon,LBN,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Lesotho,LSO,..,..,32.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.6,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Liberia,LBR,..,..,..,..,..,..,..,30.3,..,..,..,..,..,..,13.1,..,14.5,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Lithuania,LTU,..,..,..,..,1.3,0.9,0.7,0.8,0.9,1.2,1,0.5,0.7,0.5,0.7,0.5,0.7,0.8,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Luxembourg,LUX,0,..,..,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.1,0.2,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Madagascar,MDG,..,34.1,..,..,..,30.4,..,..,..,..,37.9,..,38.7,..,..,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Malawi,MWI,..,..,..,..,31.8,..,..,..,..,..,34.3,..,..,..,..,..,29.8,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Malaysia,MYS,..,..,..,..,0.1,..,..,0.1,0.1,..,..,0,..,0,..,0,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Maldives,MDV,..,..,1.4,..,..,..,..,..,..,0.7,..,..,..,..,..,..,0,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Mali,MLI,..,23.5,..,..,..,..,18.1,..,..,15.8,..,..,..,..,..,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Malta,MLT,..,..,..,..,..,..,0.2,0.2,0.1,0.2,0.1,0.1,0,0,0,0.1,0.1,0.1,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Mauritania,MRT,5.3,..,..,..,3.6,..,..,..,2.7,..,..,..,..,..,1.4,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Mauritius,MUS,..,..,..,..,..,..,0.1,..,..,..,..,..,0.1,..,..,..,..,0,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Mexico,MEX,2.9,..,2.1,..,2,2.2,1.2,..,1.7,..,1.6,..,1.2,..,1.1,..,0.6,..,0.5,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,1.6,..,..,..,..,..,..,..,5.5,..,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Moldova,MDA,10.7,7.7,3.8,1.4,1.8,3.2,0.6,0.3,0.2,0.1,0.1,0,0,0,0,0,0,0,0,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Mongolia,MNG,..,..,2,..,..,..,..,0.2,..,..,0.1,0.1,0.1,..,0,..,0.1,..,0.1,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..,1.3,1,0.4,0.3,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Morocco,MAR,1.2,..,..,..,..,..,0.6,..,..,..,..,..,..,0.2,..,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Mozambique,MOZ,..,..,41,..,..,..,..,..,32.1,..,..,..,..,..,28.6,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.1,..,0.2,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Namibia,NAM,..,..,..,10.6,..,..,..,..,..,7,..,..,..,..,..,4.8,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Nepal,NPL,..,..,..,16.5,..,..,..,..,..,..,3,..,..,..,..,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Netherlands,NLD,..,..,..,..,0.1,0.1,0,0,0.1,0.1,0,0.1,0,0,0,0,0,0.1,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Nicaragua,NIC,..,5.7,..,..,..,2.2,..,..,..,2,..,..,..,..,0.8,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Niger,NER,..,..,..,..,..,35.8,..,29.1,..,..,..,14.2,..,..,13.7,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Nigeria,NGA,..,..,..,23.5,..,..,..,..,..,23.4,..,..,..,..,..,..,..,..,12.5,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,4.3,6.1,4.2,2.9,1.9,2,2.2,1.7,1.9,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Norway,NOR,0.2,..,..,0.1,0.2,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Pakistan,PAK,..,5.9,..,..,3.5,2.8,..,2.2,..,..,1.2,1.1,..,0.9,..,0.5,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Panama,PAN,6.6,8,4.5,4.6,3.9,3.8,4.5,2.7,1.4,0.8,1.3,0.9,1.3,0.8,1.1,0.5,0.5,0.9,0.5,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Papua New Guinea,PNG,..,..,..,..,..,..,..,..,..,14.8,..,..,..,..,..,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Paraguay,PRY,..,3.1,4.7,2.6,1.6,1.9,2.3,2.3,1.2,1.5,1.6,1.5,0.8,0.6,0.6,0.4,0.3,0.2,0.3,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Peru,PER,6.1,6.4,5.6,3.8,4.5,5.4,4.6,3.7,2.8,2.2,1.6,1.4,1.4,1.2,1,1,0.9,0.9,0.7,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Philippines,PHL,3.1,..,..,3.1,..,..,3.4,..,..,2.3,..,..,2.3,..,..,1.2,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Poland,POL,..,..,..,..,1,0.4,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.2,0.1,0.2,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Portugal,PRT,..,..,..,0.5,0.3,0.3,0,0.1,0.1,0.1,0.1,0.2,0.4,0.4,0.2,0.2,0.2,0.2,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Romania,ROU,..,..,..,..,..,..,2.4,1.6,1.2,0.7,1.3,1.9,2,2.1,2.3,1.6,1,1.2,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Russian Federation,RUS,0.7,0.4,0.2,0.3,0.2,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Rwanda,RWA,38.9,..,..,..,..,32,..,..,..,..,25.5,..,..,21.3,..,..,20.9,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Samoa,WSM,..,..,0.4,..,..,..,..,..,0.1,..,..,..,..,0.1,..,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Sao Tome and Principe,STP,8.5,..,..,..,..,..,..,..,..,..,9.3,..,..,..,..,..,..,13.1,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Senegal,SEN,..,16.4,..,..,..,12.7,..,..,..,..,..,13.1,..,..,..,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Serbia,SRB,..,..,..,..,..,..,..,..,..,..,..,..,2.9,3.2,4.3,4,4.2,3.3,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Seychelles,SYC,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Sierra Leone,SLE,..,..,..,32.6,..,..,..,..,..,..,..,17.8,..,..,..,..,..,..,11.7,..
Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,Slovak Republic,SVK,..,..,..,..,0,0.1,0.1,0.2,0.2,0.1,0.2,0.2,0.1,0.2,0.4,0.3,1.2,..,..,..
